img_path,dataset
CollabDiff/fake/111/000000_x_0.png,CollabDiff
stargan/fake/fake/79.jpg,stargan
stargan/real/real/1057.jpg,real
MidJourney/MidJourney/real/11525.jpg,MidJourney
starganv2/fake/1065.jpg,starganv2
CollabDiff/fake/377/000000_x_0.png,CollabDiff
CollabDiff/real/095694.jpg,real
CollabDiff/real/052505.jpg,real
starganv2/fake/975.jpg,starganv2
starganv2/real/915.jpg,real
starganv2/real/505.jpg,real
whichfaceisreal/real/00564.jpeg,real
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_woman_looking_at_the_camer_e5f509aa-f505-4e68-867f-3b1ead88f3e2.png,MidJourney
styleclip/real/019420.jpg,real
starganv2/real/1991.jpg,real
stargan/real/real/81.jpg,real
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_ea1a349a-2cd5-4c45-8781-4ac23fb54016.png,MidJourney
CollabDiff/fake/730/000000_x_0.png,CollabDiff
CollabDiff/real/193141.jpg,real
styleclip/fake/02766.jpg,styleclip
MidJourney/MidJourney/real/67611.jpg,MidJourney
stargan/fake/fake/130.jpg,stargan
whichfaceisreal/fake/448.png,whichfaceisreal
CollabDiff/real/025511.jpg,real
stargan/fake/fake/129.jpg,stargan
CollabDiff/real/185472.jpg,real
stargan/fake/fake/750.jpg,stargan
CollabDiff/fake/672/000000_x_0.png,CollabDiff
CollabDiff/fake/321/000000_x_0.png,CollabDiff
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_29799b5c-3c74-4c8e-a4c0-647461258ddf.png,MidJourney
starganv2/real/1510.jpg,real
CollabDiff/fake/725/000000_x_0.png,CollabDiff
whichfaceisreal/real/00793.jpeg,real
stargan/fake/fake/1375.jpg,stargan
styleclip/real/005834.jpg,real
styleclip/real/151711.jpg,real
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_9b46876b-1d5c-4e43-a750-4fa89a03e3e3.png,MidJourney
styleclip/fake/02037.jpg,styleclip
whichfaceisreal/real/00338.jpeg,real
CollabDiff/fake/161/000000_x_0.png,CollabDiff
starganv2/fake/854.jpg,starganv2
CollabDiff/real/038535.jpg,real
styleclip/fake/01995.jpg,styleclip
stargan/fake/fake/795.jpg,stargan
styleclip/real/038292.jpg,real
CollabDiff/real/183058.jpg,real
styleclip/real/158176.jpg,real
stargan/real/real/647.jpg,real
stargan/real/real/1918.jpg,real
styleclip/fake/00688.jpg,styleclip
stargan/real/real/1393.jpg,real
styleclip/fake/01772.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_672e2a55-cba8-4abb-998c-6042de5d57c1.png,MidJourney
whichfaceisreal/real/00906.jpeg,real
styleclip/fake/00390.jpg,styleclip
starganv2/fake/1281.jpg,starganv2
whichfaceisreal/real/00952.jpeg,real
MidJourney/MidJourney/real/05533.jpg,MidJourney
styleclip/fake/02728.jpg,styleclip
starganv2/fake/552.jpg,starganv2
whichfaceisreal/real/00976.jpeg,real
starganv2/fake/532.jpg,starganv2
CollabDiff/real/018648.jpg,real
styleclip/fake/00528.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_south_asian_male_face_face_only_face_close-up_face__64e59f0e-8979-4cdf-8c57-accb6f1bd786_03.gif,MidJourney
styleclip/fake/02557.jpg,styleclip
starganv2/real/1016.jpg,real
styleclip/fake/02336.jpg,styleclip
starganv2/fake/310.jpg,starganv2
CollabDiff/fake/949/000000_x_0.png,CollabDiff
styleclip/fake/01747.jpg,styleclip
styleclip/fake/01821.jpg,styleclip
stargan/fake/fake/1005.jpg,stargan
whichfaceisreal/real/00850.jpeg,real
starganv2/fake/69.jpg,starganv2
starganv2/fake/524.jpg,starganv2
MidJourney/MidJourney/real/30925.jpg,MidJourney
styleclip/fake/00506.jpg,styleclip
stargan/fake/fake/545.jpg,stargan
stargan/real/real/1573.jpg,real
CollabDiff/fake/429/000000_x_0.png,CollabDiff
stargan/real/real/1501.jpg,real
stargan/real/real/1163.jpg,real
stargan/real/real/1231.jpg,real
starganv2/fake/1946.jpg,starganv2
CollabDiff/real/032466.jpg,real
starganv2/real/1174.jpg,real
stargan/fake/fake/1763.jpg,stargan
starganv2/fake/1391.jpg,starganv2
starganv2/real/730.jpg,real
styleclip/real/045249.jpg,real
whichfaceisreal/real/00598.jpeg,real
MidJourney/MidJourney/fake/13592447708_black_male_face_face_only_face_close-up_face_close-_1d6f2a0e-1bb4-41e5-af8b-0d8989c7143d.png,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_male_looking_at_the_camer_63679239-ec25-4df1-b04f-e2ed0dbe6afe_01.gif,MidJourney
whichfaceisreal/real/00019.jpeg,real
starganv2/fake/474.jpg,starganv2
stargan/fake/fake/886.jpg,stargan
styleclip/fake/01098.jpg,styleclip
stargan/real/real/237.jpg,real
CollabDiff/fake/264/000000_x_0.png,CollabDiff
starganv2/fake/255.jpg,starganv2
styleclip/fake/02038.jpg,styleclip
stargan/real/real/1959.jpg,real
starganv2/fake/1666.jpg,starganv2
starganv2/real/588.jpg,real
starganv2/fake/762.jpg,starganv2
stargan/fake/fake/1163.jpg,stargan
whichfaceisreal/real/00424.jpeg,real
stargan/fake/fake/394.jpg,stargan
stargan/fake/fake/1382.jpg,stargan
stargan/fake/fake/1859.jpg,stargan
stargan/real/real/194.jpg,real
CollabDiff/fake/631/000000_x_0.png,CollabDiff
starganv2/fake/1779.jpg,starganv2
starganv2/real/603.jpg,real
whichfaceisreal/real/00375.jpeg,real
CollabDiff/real/006771.jpg,real
stargan/real/real/1689.jpg,real
starganv2/fake/1040.jpg,starganv2
styleclip/fake/01253.jpg,styleclip
starganv2/real/1257.jpg,real
CollabDiff/fake/583/000000_x_0.png,CollabDiff
styleclip/fake/01900.jpg,styleclip
starganv2/fake/1776.jpg,starganv2
starganv2/real/1528.jpg,real
stargan/real/real/501.jpg,real
whichfaceisreal/fake/497.png,whichfaceisreal
starganv2/real/1052.jpg,real
stargan/fake/fake/1661.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_0df98c41-aebe-456b-8771-3c261f16eed6.png,MidJourney
stargan/fake/fake/182.jpg,stargan
styleclip/fake/00163.jpg,styleclip
styleclip/fake/01053.jpg,styleclip
whichfaceisreal/fake/729.png,whichfaceisreal
MidJourney/MidJourney/real/38512.jpg,MidJourney
starganv2/fake/59.jpg,starganv2
stargan/fake/fake/1120.jpg,stargan
styleclip/fake/00167.jpg,styleclip
starganv2/real/860.jpg,real
starganv2/real/1909.jpg,real
styleclip/fake/02367.jpg,styleclip
styleclip/fake/01047.jpg,styleclip
starganv2/fake/1255.jpg,starganv2
CollabDiff/real/155463.jpg,real
stargan/fake/fake/1654.jpg,stargan
starganv2/fake/1592.jpg,starganv2
whichfaceisreal/real/00522.jpeg,real
starganv2/real/1279.jpg,real
stargan/real/real/1150.jpg,real
styleclip/fake/01409.jpg,styleclip
CollabDiff/fake/517/000000_x_0.png,CollabDiff
styleclip/fake/02184.jpg,styleclip
CollabDiff/real/042977.jpg,real
starganv2/fake/1298.jpg,starganv2
stargan/fake/fake/766.jpg,stargan
styleclip/fake/02626.jpg,styleclip
stargan/real/real/725.jpg,real
styleclip/fake/00014.jpg,styleclip
whichfaceisreal/fake/115.png,whichfaceisreal
whichfaceisreal/real/00609.jpeg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_63193879-738c-496e-af8a-f4e265638ffd_01.gif,MidJourney
styleclip/fake/01782.jpg,styleclip
stargan/real/real/601.jpg,real
starganv2/fake/1111.jpg,starganv2
stargan/fake/fake/1451.jpg,stargan
starganv2/real/1041.jpg,real
whichfaceisreal/fake/973.png,whichfaceisreal
MidJourney/MidJourney/fake/13592447708_black_male_face_face_only_face_close-up_face_close-_a68837ec-6ae2-4e70-9178-67b7c927ceee.png,MidJourney
whichfaceisreal/fake/66.png,whichfaceisreal
starganv2/fake/607.jpg,starganv2
stargan/fake/fake/207.jpg,stargan
whichfaceisreal/fake/982.png,whichfaceisreal
stargan/real/real/1757.jpg,real
starganv2/fake/1209.jpg,starganv2
styleclip/real/130878.jpg,real
starganv2/fake/1547.jpg,starganv2
CollabDiff/real/192649.jpg,real
styleclip/real/073195.jpg,real
stargan/fake/fake/660.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_e8a5f04e-5542-41ef-a1a2-d95905748c75_04.gif,MidJourney
styleclip/fake/02081.jpg,styleclip
starganv2/real/1162.jpg,real
styleclip/fake/00925.jpg,styleclip
whichfaceisreal/real/00886.jpeg,real
styleclip/real/201302.jpg,real
starganv2/fake/748.jpg,starganv2
stargan/fake/fake/939.jpg,stargan
starganv2/fake/1519.jpg,starganv2
whichfaceisreal/fake/215.png,whichfaceisreal
MidJourney/MidJourney/real/27055.jpg,MidJourney
stargan/fake/fake/1546.jpg,stargan
stargan/fake/fake/1972.jpg,stargan
stargan/fake/fake/509.jpg,stargan
stargan/real/real/111.jpg,real
starganv2/real/739.jpg,real
styleclip/fake/00868.jpg,styleclip
starganv2/fake/708.jpg,starganv2
whichfaceisreal/fake/527.png,whichfaceisreal
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_af4b4ac0-59b9-490d-99d9-d0666db95a85.png,MidJourney
CollabDiff/real/049425.jpg,real
whichfaceisreal/real/00017.jpeg,real
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_07108df6-3c02-4ee1-87c9-9821d97def4e.png,MidJourney
styleclip/fake/01944.jpg,styleclip
MidJourney/MidJourney/real/29236.jpg,MidJourney
styleclip/fake/00339.jpg,styleclip
stargan/real/real/1595.jpg,real
CollabDiff/fake/218/000000_x_0.png,CollabDiff
whichfaceisreal/real/00931.jpeg,real
stargan/real/real/400.jpg,real
CollabDiff/fake/466/000000_x_0.png,CollabDiff
stargan/real/real/1831.jpg,real
starganv2/fake/1947.jpg,starganv2
styleclip/fake/02456.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Clean_caucasian_female_face_face_only_shown_face_cl_02982200-28cd-4af9-aaba-2d7f01ca2455.png,MidJourney
stargan/real/real/1115.jpg,real
starganv2/real/1465.jpg,real
styleclip/fake/02169.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Single_person_white_male_looking_at_the_camera_faci_cb3cbad5-5ec5-49fe-a4ad-7151d192cfb4.png,MidJourney
stargan/real/real/1374.jpg,real
stargan/real/real/782.jpg,real
stargan/fake/fake/1844.jpg,stargan
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_male_face_face_only_shown_face_clo_38fdacb2-7a7a-4cbb-9c72-41dd28acd503.png,MidJourney
stargan/fake/fake/718.jpg,stargan
MidJourney/MidJourney/real/11269.jpg,MidJourney
styleclip/fake/01216.jpg,styleclip
CollabDiff/real/095475.jpg,real
starganv2/real/696.jpg,real
styleclip/fake/01774.jpg,styleclip
MidJourney/MidJourney/real/04412.jpg,MidJourney
stargan/fake/fake/827.jpg,stargan
styleclip/real/063649.jpg,real
starganv2/real/861.jpg,real
styleclip/real/089887.jpg,real
styleclip/real/156702.jpg,real
starganv2/real/777.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_female_looking_at_the_cam_a2c5c452-6e73-401f-b40c-77dd3bcbf512_02.gif,MidJourney
styleclip/real/064477.jpg,real
stargan/real/real/1648.jpg,real
stargan/real/real/95.jpg,real
starganv2/real/290.jpg,real
MidJourney/MidJourney/real/39439.jpg,MidJourney
whichfaceisreal/fake/778.png,whichfaceisreal
stargan/real/real/1759.jpg,real
starganv2/fake/220.jpg,starganv2
styleclip/fake/01637.jpg,styleclip
starganv2/fake/1167.jpg,starganv2
CollabDiff/real/175798.jpg,real
stargan/real/real/1242.jpg,real
stargan/real/real/1419.jpg,real
starganv2/fake/1418.jpg,starganv2
whichfaceisreal/fake/579.png,whichfaceisreal
starganv2/fake/189.jpg,starganv2
MidJourney/MidJourney/real/32338.jpg,MidJourney
styleclip/real/170634.jpg,real
starganv2/fake/1136.jpg,starganv2
styleclip/fake/01746.jpg,styleclip
whichfaceisreal/fake/995.png,whichfaceisreal
starganv2/real/1479.jpg,real
styleclip/fake/01682.jpg,styleclip
styleclip/fake/01866.jpg,styleclip
CollabDiff/real/012701.jpg,real
whichfaceisreal/real/00208.jpeg,real
stargan/real/real/775.jpg,real
stargan/real/real/1069.jpg,real
whichfaceisreal/fake/344.png,whichfaceisreal
CollabDiff/fake/884/000000_x_0.png,CollabDiff
whichfaceisreal/fake/267.png,whichfaceisreal
starganv2/fake/1122.jpg,starganv2
starganv2/fake/1317.jpg,starganv2
styleclip/fake/00192.jpg,styleclip
stargan/fake/fake/1252.jpg,stargan
stargan/real/real/1946.jpg,real
MidJourney/MidJourney/real/40909.jpg,MidJourney
whichfaceisreal/fake/259.png,whichfaceisreal
stargan/fake/fake/1678.jpg,stargan
starganv2/fake/1979.jpg,starganv2
whichfaceisreal/real/00327.jpeg,real
stargan/fake/fake/199.jpg,stargan
CollabDiff/real/189224.jpg,real
starganv2/real/731.jpg,real
whichfaceisreal/fake/565.png,whichfaceisreal
CollabDiff/real/071618.jpg,real
stargan/real/real/809.jpg,real
starganv2/fake/662.jpg,starganv2
CollabDiff/fake/879/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/31767.jpg,MidJourney
starganv2/fake/1380.jpg,starganv2
whichfaceisreal/fake/900.png,whichfaceisreal
MidJourney/MidJourney/real/44968.jpg,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_9e6d9214-3e30-426d-a81d-b5bbae39be33.png,MidJourney
styleclip/fake/00302.jpg,styleclip
styleclip/real/185442.jpg,real
CollabDiff/fake/332/000000_x_0.png,CollabDiff
starganv2/real/1129.jpg,real
whichfaceisreal/real/00973.jpeg,real
starganv2/fake/299.jpg,starganv2
stargan/fake/fake/446.jpg,stargan
stargan/real/real/1819.jpg,real
styleclip/fake/01522.jpg,styleclip
styleclip/real/152921.jpg,real
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_ffc48286-cc08-488b-8f3c-3f6f53cdce6b.png,MidJourney
CollabDiff/fake/849/000000_x_0.png,CollabDiff
styleclip/fake/01443.jpg,styleclip
styleclip/fake/02656.jpg,styleclip
whichfaceisreal/fake/687.png,whichfaceisreal
stargan/fake/fake/1260.jpg,stargan
starganv2/real/39.jpg,real
CollabDiff/fake/907/000000_x_0.png,CollabDiff
styleclip/real/079228.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_3e324d88-21f3-432a-8c48-db965b2e548a.png,MidJourney
stargan/real/real/350.jpg,real
starganv2/fake/1718.jpg,starganv2
MidJourney/MidJourney/real/02783.jpg,MidJourney
stargan/real/real/827.jpg,real
MidJourney/MidJourney/fake/13592447708_Clean_East_Asian_male_face_only_face_shown_close-up_c4b5bd42-ff2a-49dc-9504-67eb0c3a3289.png,MidJourney
stargan/fake/fake/1125.jpg,stargan
starganv2/real/1803.jpg,real
starganv2/real/637.jpg,real
starganv2/fake/894.jpg,starganv2
styleclip/fake/02476.jpg,styleclip
starganv2/real/1933.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_male_looking_at_the_camera_c8d432db-7133-4811-a909-e6044f569bd7.png,MidJourney
whichfaceisreal/real/00616.jpeg,real
CollabDiff/fake/485/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/05999.jpg,MidJourney
stargan/fake/fake/876.jpg,stargan
stargan/fake/fake/1284.jpg,stargan
starganv2/fake/740.jpg,starganv2
starganv2/real/1562.jpg,real
stargan/fake/fake/456.jpg,stargan
styleclip/real/058671.jpg,real
stargan/real/real/328.jpg,real
stargan/fake/fake/113.jpg,stargan
styleclip/fake/00625.jpg,styleclip
styleclip/fake/01521.jpg,styleclip
starganv2/real/812.jpg,real
styleclip/real/194534.jpg,real
styleclip/fake/00470.jpg,styleclip
styleclip/fake/00162.jpg,styleclip
stargan/real/real/198.jpg,real
starganv2/fake/553.jpg,starganv2
stargan/fake/fake/1938.jpg,stargan
starganv2/fake/1465.jpg,starganv2
MidJourney/MidJourney/real/01668.jpg,MidJourney
styleclip/real/074099.jpg,real
stargan/fake/fake/1818.jpg,stargan
starganv2/real/826.jpg,real
stargan/fake/fake/1492.jpg,stargan
stargan/real/real/759.jpg,real
stargan/real/real/1963.jpg,real
stargan/fake/fake/0.jpg,stargan
stargan/fake/fake/1119.jpg,stargan
CollabDiff/real/131535.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_male_looking_at_the_camer_7d1ef2d2-9f11-4c63-885f-79bfdfb456c1_02.gif,MidJourney
styleclip/real/067709.jpg,real
stargan/real/real/908.jpg,real
starganv2/fake/1873.jpg,starganv2
styleclip/fake/01033.jpg,styleclip
starganv2/fake/1902.jpg,starganv2
CollabDiff/real/139082.jpg,real
starganv2/fake/1000.jpg,starganv2
whichfaceisreal/real/00130.jpeg,real
starganv2/fake/1302.jpg,starganv2
whichfaceisreal/real/00635.jpeg,real
starganv2/fake/716.jpg,starganv2
MidJourney/MidJourney/real/30367.jpg,MidJourney
CollabDiff/real/146917.jpg,real
stargan/real/real/645.jpg,real
starganv2/real/1157.jpg,real
starganv2/fake/1893.jpg,starganv2
MidJourney/MidJourney/real/39192.jpg,MidJourney
styleclip/fake/02710.jpg,styleclip
whichfaceisreal/fake/674.png,whichfaceisreal
styleclip/fake/01407.jpg,styleclip
styleclip/real/016928.jpg,real
stargan/real/real/1350.jpg,real
styleclip/real/178093.jpg,real
starganv2/fake/99.jpg,starganv2
styleclip/fake/02605.jpg,styleclip
styleclip/real/146567.jpg,real
CollabDiff/fake/437/000000_x_0.png,CollabDiff
MidJourney/MidJourney/real/38833.jpg,MidJourney
styleclip/fake/00663.jpg,styleclip
CollabDiff/fake/841/000000_x_0.png,CollabDiff
CollabDiff/fake/732/000000_x_0.png,CollabDiff
starganv2/fake/112.jpg,starganv2
MidJourney/MidJourney/fake/13592447708_Single_person_South_Asian_male_looking_at_the_camer_bf05df11-afeb-4c34-b041-790f7b8c1265_01.gif,MidJourney
stargan/fake/fake/395.jpg,stargan
stargan/real/real/1612.jpg,real
starganv2/real/1541.jpg,real
starganv2/fake/1897.jpg,starganv2
stargan/fake/fake/1521.jpg,stargan
MidJourney/MidJourney/real/37914.jpg,MidJourney
stargan/fake/fake/1887.jpg,stargan
CollabDiff/fake/286/000000_x_0.png,CollabDiff
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_83fe5862-e20e-4f72-8a54-072c59fcacc9.png,MidJourney
styleclip/fake/01512.jpg,styleclip
starganv2/fake/1895.jpg,starganv2
MidJourney/MidJourney/real/12921.jpg,MidJourney
whichfaceisreal/fake/703.png,whichfaceisreal
stargan/fake/fake/23.jpg,stargan
whichfaceisreal/fake/142.png,whichfaceisreal
starganv2/fake/1026.jpg,starganv2
stargan/real/real/15.jpg,real
stargan/real/real/313.jpg,real
starganv2/real/1746.jpg,real
starganv2/fake/491.jpg,starganv2
CollabDiff/real/191697.jpg,real
whichfaceisreal/fake/569.png,whichfaceisreal
starganv2/fake/1734.jpg,starganv2
whichfaceisreal/real/00530.jpeg,real
MidJourney/MidJourney/fake/13592447708_south_asian_female_face_face_only_face_close-up_fac_657879da-5fab-4087-abc8-a2ddbdfdbe33_03.gif,MidJourney
starganv2/real/1505.jpg,real
styleclip/fake/01586.jpg,styleclip
starganv2/real/951.jpg,real
CollabDiff/fake/513/000000_x_0.png,CollabDiff
stargan/real/real/1888.jpg,real
CollabDiff/fake/777/000000_x_0.png,CollabDiff
starganv2/real/1971.jpg,real
styleclip/fake/02775.jpg,styleclip
styleclip/fake/01074.jpg,styleclip
whichfaceisreal/real/00086.jpeg,real
starganv2/real/933.jpg,real
starganv2/fake/1225.jpg,starganv2
CollabDiff/real/010886.jpg,real
styleclip/fake/02467.jpg,styleclip
whichfaceisreal/real/00096.jpeg,real
stargan/real/real/1639.jpg,real
whichfaceisreal/real/00980.jpeg,real
stargan/real/real/465.jpg,real
stargan/real/real/212.jpg,real
whichfaceisreal/fake/408.png,whichfaceisreal
styleclip/fake/00850.jpg,styleclip
starganv2/fake/537.jpg,starganv2
CollabDiff/fake/916/000000_x_0.png,CollabDiff
starganv2/fake/987.jpg,starganv2
stargan/real/real/1656.jpg,real
styleclip/real/179513.jpg,real
whichfaceisreal/real/00593.jpeg,real
CollabDiff/real/172843.jpg,real
whichfaceisreal/fake/399.png,whichfaceisreal
styleclip/fake/01760.jpg,styleclip
starganv2/fake/1218.jpg,starganv2
stargan/fake/fake/544.jpg,stargan
CollabDiff/real/043211.jpg,real
whichfaceisreal/fake/505.png,whichfaceisreal
CollabDiff/fake/199/000000_x_0.png,CollabDiff
whichfaceisreal/fake/58.png,whichfaceisreal
CollabDiff/real/141531.jpg,real
starganv2/fake/279.jpg,starganv2
stargan/real/real/1323.jpg,real
styleclip/fake/02390.jpg,styleclip
CollabDiff/fake/98/000000_x_0.png,CollabDiff
starganv2/fake/689.jpg,starganv2
starganv2/real/928.jpg,real
styleclip/fake/00651.jpg,styleclip
stargan/fake/fake/241.jpg,stargan
stargan/fake/fake/1854.jpg,stargan
starganv2/real/26.jpg,real
stargan/fake/fake/1568.jpg,stargan
stargan/real/real/89.jpg,real
styleclip/real/200894.jpg,real
CollabDiff/real/081601.jpg,real
styleclip/fake/00704.jpg,styleclip
styleclip/fake/00019.jpg,styleclip
stargan/real/real/184.jpg,real
whichfaceisreal/real/00012.jpeg,real
MidJourney/MidJourney/real/34083.jpg,MidJourney
styleclip/fake/02590.jpg,styleclip
starganv2/real/1476.jpg,real
whichfaceisreal/real/00643.jpeg,real
starganv2/fake/1687.jpg,starganv2
styleclip/fake/02511.jpg,styleclip
stargan/real/real/940.jpg,real
CollabDiff/real/121923.jpg,real
whichfaceisreal/fake/742.png,whichfaceisreal
stargan/real/real/275.jpg,real
stargan/fake/fake/988.jpg,stargan
stargan/fake/fake/1561.jpg,stargan
starganv2/fake/604.jpg,starganv2
styleclip/fake/00030.jpg,styleclip
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_cdd55e94-2a9b-4b71-88a8-a2bfd3b6b011.png,MidJourney
stargan/fake/fake/190.jpg,stargan
whichfaceisreal/real/00566.jpeg,real
starganv2/real/1180.jpg,real
starganv2/fake/1105.jpg,starganv2
styleclip/fake/02638.jpg,styleclip
starganv2/fake/1931.jpg,starganv2
MidJourney/MidJourney/real/55508.jpg,MidJourney
starganv2/fake/361.jpg,starganv2
starganv2/real/1695.jpg,real
starganv2/real/1130.jpg,real
whichfaceisreal/real/00787.jpeg,real
starganv2/fake/1204.jpg,starganv2
whichfaceisreal/fake/898.png,whichfaceisreal
stargan/fake/fake/1770.jpg,stargan
CollabDiff/fake/293/000000_x_0.png,CollabDiff
styleclip/fake/01434.jpg,styleclip
whichfaceisreal/real/00418.jpeg,real
starganv2/real/1040.jpg,real
starganv2/real/1811.jpg,real
starganv2/fake/1746.jpg,starganv2
styleclip/fake/02816.jpg,styleclip
styleclip/fake/00081.jpg,styleclip
starganv2/fake/673.jpg,starganv2
styleclip/fake/02398.jpg,styleclip
stargan/fake/fake/647.jpg,stargan
MidJourney/MidJourney/real/64951.jpg,MidJourney
styleclip/fake/01677.jpg,styleclip
whichfaceisreal/real/00610.jpeg,real
stargan/fake/fake/771.jpg,stargan
starganv2/fake/291.jpg,starganv2
stargan/real/real/739.jpg,real
styleclip/fake/00840.jpg,styleclip
styleclip/real/173914.jpg,real
starganv2/real/498.jpg,real
starganv2/real/898.jpg,real
CollabDiff/fake/786/000000_x_0.png,CollabDiff
stargan/fake/fake/1837.jpg,stargan
starganv2/fake/457.jpg,starganv2
styleclip/fake/01513.jpg,styleclip
styleclip/fake/00947.jpg,styleclip
starganv2/real/1027.jpg,real
styleclip/fake/00943.jpg,styleclip
styleclip/fake/01456.jpg,styleclip
styleclip/fake/02342.jpg,styleclip
stargan/fake/fake/1507.jpg,stargan
MidJourney/MidJourney/real/02222.jpg,MidJourney
MidJourney/MidJourney/real/32170.jpg,MidJourney
MidJourney/MidJourney/fake/13592447708_Single_person_black_male_looking_at_the_camera_faci_fcd3b817-6ea9-4b96-a699-fac781def3ff.png,MidJourney
stargan/fake/fake/1221.jpg,stargan
whichfaceisreal/real/00072.jpeg,real
whichfaceisreal/real/00404.jpeg,real
styleclip/fake/02450.jpg,styleclip
CollabDiff/real/123436.jpg,real
CollabDiff/real/043324.jpg,real
stargan/real/real/1898.jpg,real
starganv2/fake/984.jpg,starganv2
starganv2/fake/88.jpg,starganv2
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_woman_looking_at_the_camer_1beb19cf-712d-49e6-9d31-de4e1fcf602f.png,MidJourney
whichfaceisreal/fake/772.png,whichfaceisreal
styleclip/real/005337.jpg,real
stargan/fake/fake/785.jpg,stargan
stargan/fake/fake/1609.jpg,stargan
starganv2/real/180.jpg,real
styleclip/real/184911.jpg,real
styleclip/fake/01400.jpg,styleclip
stargan/fake/fake/1029.jpg,stargan
MidJourney/MidJourney/real/28135.jpg,MidJourney
CollabDiff/real/028564.jpg,real
stargan/real/real/861.jpg,real
whichfaceisreal/real/00581.jpeg,real
stargan/real/real/406.jpg,real
styleclip/fake/02502.jpg,styleclip
stargan/fake/fake/251.jpg,stargan
CollabDiff/real/136122.jpg,real
styleclip/real/004549.jpg,real
stargan/real/real/881.jpg,real
stargan/fake/fake/260.jpg,stargan
CollabDiff/real/059009.jpg,real
stargan/real/real/751.jpg,real
starganv2/fake/1016.jpg,starganv2
starganv2/real/1014.jpg,real
styleclip/fake/00718.jpg,styleclip
starganv2/real/1778.jpg,real
MidJourney/MidJourney/real/29587.jpg,MidJourney
CollabDiff/fake/53/000000_x_0.png,CollabDiff
CollabDiff/real/118421.jpg,real
styleclip/fake/00511.jpg,styleclip
starganv2/real/1069.jpg,real
styleclip/fake/00170.jpg,styleclip
starganv2/real/1593.jpg,real
starganv2/real/1674.jpg,real
MidJourney/MidJourney/fake/13592447708_Single_person_East_Asian_woman_looking_at_the_camer_52dd782b-2c57-4372-919b-ed5a6dcdc7e4.png,MidJourney
styleclip/fake/02264.jpg,styleclip
starganv2/real/271.jpg,real
whichfaceisreal/fake/306.png,whichfaceisreal
starganv2/fake/919.jpg,starganv2
styleclip/fake/02022.jpg,styleclip
CollabDiff/fake/681/000000_x_0.png,CollabDiff
stargan/real/real/1256.jpg,real
MidJourney/MidJourney/real/51117.jpg,MidJourney
whichfaceisreal/real/00854.jpeg,real
starganv2/fake/611.jpg,starganv2
CollabDiff/real/090419.jpg,real
starganv2/fake/620.jpg,starganv2
styleclip/fake/00572.jpg,styleclip
stargan/real/real/222.jpg,real
starganv2/real/30.jpg,real
stargan/real/real/123.jpg,real
whichfaceisreal/fake/417.png,whichfaceisreal
CollabDiff/fake/894/000000_x_0.png,CollabDiff
CollabDiff/fake/588/000000_x_0.png,CollabDiff
starganv2/real/708.jpg,real
CollabDiff/fake/644/000000_x_0.png,CollabDiff
whichfaceisreal/real/00781.jpeg,real
styleclip/fake/01106.jpg,styleclip
styleclip/real/190258.jpg,real
starganv2/real/1623.jpg,real
stargan/real/real/1499.jpg,real
styleclip/fake/00714.jpg,styleclip
starganv2/fake/614.jpg,starganv2
stargan/fake/fake/1920.jpg,stargan
styleclip/fake/02686.jpg,styleclip
CollabDiff/fake/766/000000_x_0.png,CollabDiff
whichfaceisreal/real/00044.jpeg,real
CollabDiff/real/197873.jpg,real
